Gene.refGene	clinvarNumB_LB_score	clinvarNumP_LP_score
LTBR	0.3548387096774194	0.0
CD27	0.325	0.075
TAPBPL	0.05	0.0
VAMP1	0.2459016393442623	0.16393442622950818
VAMP1;VAMP1	0.0	1.0
MRPL51	0.0	0.0
NCAPD2	0.2345679012345679	0.037037037037037035
GAPDH	0.0	0.0
IFFO1	0.023809523809523808	0.0
NOP2	0.18571428571428572	0.0
CHD4	0.3191489361702128	0.13002364066193853
CHD4;CHD4	0.0	1.0
LPAR5	0.0	0.0
ACRBP	0.06666666666666667	0.0
ING4	0.14285714285714285	0.0
ZNF384	0.0625	0.0
PIANP	0.05555555555555555	0.0
COPS7A	0.0	0.0
MLF2	0.0	0.0
PTMS	0.0	0.0
LAG3	0.12727272727272726	0.0
CD4	0.6	0.06666666666666667
GPR162	0.0625	0.0
P3H3	0.22727272727272727	0.0
GNB3	0.29207920792079206	0.0049504950495049506
GNB3;GNB3	0.5	0.0
CDCA3;GNB3	0.2777777777777778	0.05555555555555555
CDCA3	0.0	0.0
USP5	0.175	0.0
TPI1	0.28125	0.11458333333333333
SPSB2	0.0	0.0
LRRC23	0.0	0.08333333333333333
ENO2	0.09090909090909091	0.0
ATN1	0.27941176470588236	0.04411764705882353
C12orf57	0.3151515151515151	0.10909090909090909
C12orf57;C12orf57	0.0	1.0
PTPN6	0.3125	0.0
PHB2	0.1875	0.0
EMG1	0.7647058823529411	0.058823529411764705
LPCAT3	0.041666666666666664	0.0
C1S	0.2868020304568528	0.06852791878172589
C1R	0.36231884057971014	0.2608695652173913
C1RL	0.1951219512195122	0.0
RBP5	0.0625	0.0
CLSTN3	0.05555555555555555	0.0
PEX5	0.32924961715160794	0.09341500765696784
PEX5;PEX5	0.0	0.5
ACSM4	0.06896551724137931	0.0
CD163L1	0.25	0.0
CD163	0.208955223880597	0.0
APOBEC1	0.07142857142857142	0.0
GDF3	0.3333333333333333	0.058823529411764705
DPPA3	0.14285714285714285	0.0
CLEC4C	0.17647058823529413	0.0
NANOGNB	0.2	0.0
NANOG	0.25	0.0
SLC2A14	0.045454545454545456	0.0
SLC2A3	0.2	0.0
FOXJ2	0.02857142857142857	0.0
C3AR1	0.14634146341463414	0.024390243902439025
NECAP1	0.3235294117647059	0.03676470588235294
CLEC4A	0.2857142857142857	0.0
ZNF705A	0.0	0.0
FAM90A1	0.24444444444444444	0.0
CLEC6A	0.125	0.0
CLEC4D	0.18181818181818182	0.0
CLEC4E	0.13333333333333333	0.0
AICDA	0.23809523809523808	0.19047619047619047
AICDA;AICDA	0.5	0.0
MFAP5	0.23717948717948717	0.019230769230769232
RIMKLB	0.0	0.0
A2ML1	0.31007751937984496	0.0008613264427217916
PHC1	0.24719101123595505	0.02247191011235955
M6PR	0.0	0.0
KLRG1	0.25	0.0
A2M	0.3142857142857143	0.0
PZP	0.2235294117647059	0.0
KLRB1	0.045454545454545456	0.0
CLEC2D	0.0	0.0
CLECL1	0.16666666666666666	0.0
CD69	0.3333333333333333	0.0
KLRF1	0.0	0.0
CLEC2B	0.125	0.0
KLRF2	0.09523809523809523	0.0
CLEC2A	0.1111111111111111	0.0
CLEC12A	0.05	0.0
CLEC1B	0.034482758620689655	0.0
CLEC12B	0.09090909090909091	0.0
CLEC12B;CLEC12B	0.0	0.0
CLEC9A	0.3125	0.0
CLEC1A	0.2631578947368421	0.0
CLEC7A	0.32	0.0
OLR1	0.2222222222222222	0.0
TMEM52B	0.0	0.0
GABARAPL1	0.0	0.0
KLRD1	0.0	0.0
KLRC4-KLRK1;KLRK1	0.0	0.0
KLRC4	0.08333333333333333	0.0
KLRC3	0.42105263157894735	0.0
KLRC2	0.35294117647058826	0.0
KLRC1	0.0	0.0
EIF2S3B	1.0	0.0
MAGOHB	0.0	0.0
STYK1	0.08	0.0
YBX3	0.02127659574468085	0.0
TAS2R7	0.13043478260869565	0.0
TAS2R8	0.19047619047619047	0.0
TAS2R9	0.23076923076923078	0.0
TAS2R10	0.13043478260869565	0.0
PRR4	0.16666666666666666	0.0
PRH1	0.4166666666666667	0.0
TAS2R13	0.13043478260869565	0.0
PRH2	0.0	0.0
PRH1-TAS2R14;TAS2R14	0.14285714285714285	0.0
TAS2R14	0.2222222222222222	0.0
TAS2R50	0.1111111111111111	0.0
TAS2R20	0.2222222222222222	0.0
TAS2R31	0.10526315789473684	0.0
TAS2R46	0.2	0.0
TAS2R43	0.5	0.0
TAS2R30	0.09090909090909091	0.0
TAS2R42	0.08333333333333333	0.0
PRB3	0.3142857142857143	0.05714285714285714
PRB4	0.24324324324324326	0.0
PRB1	0.08	0.0
PRB2	0.25	0.0
PRB1;PRB2	0.08333333333333333	0.0
ETV6	0.2862903225806452	0.12903225806451613
BCL2L14	0.09523809523809523	0.0
LRP6	0.2493368700265252	0.14058355437665782
MANSC1	0.18181818181818182	0.0
BORCS5	0.0	0.07142857142857142
DUSP16	0.11363636363636363	0.0
CREBL2	0.0	0.14285714285714285
GPR19	0.14814814814814814	0.0
CDKN1B	0.23443223443223443	0.09645909645909646
APOLD1	0.0	0.03125
DDX47	0.0	0.0
GPRC5A	0.21428571428571427	0.0
GPRC5D	0.1111111111111111	0.0
HEBP1	0.0	0.0
FAM234B	0.3409090909090909	0.0
GSG1	0.2	0.0
EMP1	0.08333333333333333	0.0
GRIN2B	0.4051012753188297	0.16804201050262565
ATF7IP	0.23170731707317074	0.0
PLBD1	0.12121212121212122	0.0
GUCY2C	0.238	0.02
H4-16	0.0	0.0
H2AJ	0.0	0.0
WBP11	0.03636363636363636	0.18181818181818182
SMCO3	0.0	0.0
C12orf60	0.5	0.0
ART4	0.25	0.0
MGP	0.28	0.1
ERP27	0.045454545454545456	0.0
ARHGDIB	0.0	0.0
PDE6H	0.3023255813953488	0.0
RERG	0.15384615384615385	0.0
PTPRO	0.3987341772151899	0.0379746835443038
EPS8	0.35106382978723405	0.0425531914893617
STRAP	0.0	0.0
DERA	0.0	0.0
SLC15A5	0.0425531914893617	0.0
MGST1	0.15384615384615385	0.0
LMO3	0.2	0.0
RERGL	0.05555555555555555	0.0
PIK3C2G	0.07228915662650602	0.012048192771084338
PLCZ1	0.13636363636363635	0.22727272727272727
CAPZA3	0.0	0.0
PLEKHA5	0.27380952380952384	0.011904761904761904
AEBP2	0.02857142857142857	0.0
PDE3A	0.3277777777777778	0.05
SLCO1C1	0.1388888888888889	0.0
SLCO1B3;SLCO1B3-SLCO1B7	0.23448275862068965	0.006896551724137931
SLCO1B3	0.3333333333333333	0.0
SLCO1B7	0.045454545454545456	0.0
SLCO1B3-SLCO1B7;SLCO1B7	0.3333333333333333	0.0
SLCO1B1	0.21929824561403508	0.017543859649122806
SLCO1A2	0.0625	0.0
IAPP	0.0	0.0
PYROXD1	0.2898550724637681	0.0966183574879227
RECQL	0.20947030497592295	0.006420545746388443
GOLT1B	0.0	0.0
SPX	0.18181818181818182	0.0
GYS2	0.296875	0.16666666666666666
LDHB	0.14705882352941177	0.0
KCNJ8	0.41935483870967744	0.010752688172043012
ABCC9	0.3129836629406707	0.028374892519346516
ABCC9;ABCC9	0.0	0.0
CMAS	0.2	0.0
ST8SIA1	0.0	0.0
C2CD5	0.0	0.0
ETNK1	0.0	0.0
SOX5	0.19786096256684493	0.3315508021390374
BCAT1	0.26666666666666666	0.0
C12orf77	1.0	0.0
IRAG2	0.07692307692307693	0.0
CFAP94	0.17391304347826086	0.0
ETFRF1	0.0	0.0
KRAS	0.17288135593220338	0.30847457627118646
LMNTD1	0.07692307692307693	0.0
RASSF8	0.08823529411764706	0.0
BHLHE41	0.20754716981132076	0.0
SSPN	0.16	0.0
ITPR2	0.2789115646258503	0.006802721088435374
INTS13	0.043478260869565216	0.0
FGFR1OP2	0.1	0.0
TM7SF3	0.07142857142857142	0.0
MED21	0.0	0.0
C12orf71	0.0	0.0
STK38L	0.16666666666666666	0.0
ARNTL2	0.07692307692307693	0.0
SMCO2	0.16	0.0
PPFIBP1	0.0625	0.15
REP15	0.06666666666666667	0.0
MRPS35	0.26666666666666666	0.0
MANSC4	0.0	0.0
KLHL42	0.0	0.0
PTHLH	0.21428571428571427	0.2
PTHLH;PTHLH	0.0	1.0
CCDC91	0.17391304347826086	0.0
FAR2	0.03571428571428571	0.0
ERGIC2	0.1	0.0
OVCH1	0.08571428571428572	0.0
TMTC1	0.12903225806451613	0.0
IPO8	0.16049382716049382	0.25925925925925924
CAPRIN2	0.10606060606060606	0.0
TSPAN11	0.21428571428571427	0.0
DDX11	0.33157894736842103	0.1
SINHCAF	0.25	0.0
DENND5B	0.07575757575757576	0.015151515151515152
ETFBKMT	0.6666666666666666	0.0
AMN1	0.07142857142857142	0.0
H3-5	0.0	0.0
RESF1	0.14583333333333334	0.0
BICD1	0.07407407407407407	0.0
FGD4	0.2827586206896552	0.09425287356321839
DNM1L	0.3226600985221675	0.13054187192118227
YARS2	0.3160377358490566	0.1509433962264151
PKP2	0.2195583596214511	0.18675078864353312
PKP2;PKP2	0.0	1.0
SYT10	0.10810810810810811	0.0
ALG10	0.18604651162790697	0.0
ALG10B	0.1388888888888889	0.0
CPNE8	0.0	0.0
KIF21A	0.2885572139303483	0.05970149253731343
ABCD2	0.03125	0.0
C12orf40	0.0	0.2
SLC2A13	0.05555555555555555	0.0
LRRK2	0.3483850736908122	0.0031357792411414237
MUC19	1.0	0.0
CNTN1	0.3853658536585366	0.04878048780487805
PDZRN4	0.024691358024691357	0.0
GXYLT1	0.42105263157894735	0.0
YAF2	0.07142857142857142	0.0
ZCRB1	0.0	0.0
PPHLN1	0.047619047619047616	0.0
PRICKLE1	0.2898550724637681	0.004140786749482402
ADAMTS20	0.14634146341463414	0.0
PUS7L	0.0196078431372549	0.0
IRAK4	0.23404255319148937	0.15425531914893617
TWF1	0.0	0.0
TMEM117	0.034482758620689655	0.0
NELL2	0.0	0.0
DBX2	0.1	0.0
ANO6	0.35602094240837695	0.12041884816753927
ARID2	0.27696793002915454	0.2653061224489796
SCAF11	0.11627906976744186	0.0
SLC38A1	0.0625	0.0
SLC38A2	0.17391304347826086	0.0
SLC38A4	0.13043478260869565	0.0
AMIGO2	0.09375	0.0
PCED1B	0.0	0.0
RPAP3	0.07894736842105263	0.0
ENDOU	0.21739130434782608	0.0
RAPGEF3	0.15853658536585366	0.0
SLC48A1	0.0	0.0
HDAC7	0.09876543209876543	0.0
VDR	0.41697416974169743	0.11808118081180811
TMEM106C	0.0	0.0
COL2A1	0.23065833733781835	0.42287361845266697
COL2A1;COL2A1	0.0	1.0
SENP1	1.0	0.0
PFKM	0.5255102040816326	0.19727891156462585
ASB8	0.0	0.0
CCDC184	0.0	0.0
H1-7	0.038461538461538464	0.0
ZNF641	0.08333333333333333	0.0
ANP32D	0.0	0.0
C12orf54	0.0	0.0
OR8S1	0.0	0.0
LALBA	0.0	0.0
KANSL2	0.047619047619047616	0.0
CCNT1	0.029411764705882353	0.0
ADCY6	0.32432432432432434	0.02702702702702703
CACNB3	0.0	0.0
DDX23	0.0410958904109589	0.0684931506849315
RND1	0.1111111111111111	0.0
CCDC65	0.2958579881656805	0.07692307692307693
FKBP11	0.0	0.0
ARF3	0.09090909090909091	0.45454545454545453
WNT10B	0.21951219512195122	0.21951219512195122
WNT1	0.21105527638190955	0.16080402010050251
DDN	0.08163265306122448	0.0
PRKAG1	0.0625	0.0
KMT2D	0.4356730960429509	0.1749850864983098
RHEBL1	0.09090909090909091	0.0
DHH	0.15789473684210525	0.19736842105263158
LMBR1L	0.0	0.058823529411764705
TUBA1B	0.6	0.0
TUBA1A	0.20771513353115728	0.5103857566765578
TUBA1C	0.15789473684210525	0.0
PRPH	0.18181818181818182	0.01818181818181818
TROAP	0.15151515151515152	0.0
C1QL4	0.0	0.0
DNAJC22	0.07407407407407407	0.0
SPATS2	0.09375	0.0
KCNH3	0.13793103448275862	0.0
MCRS1	0.05555555555555555	0.0
FAM186B	0.37168141592920356	0.008849557522123894
PRPF40B	0.014285714285714285	0.0
FMNL3	0.015384615384615385	0.0
TMBIM6	0.05555555555555555	0.0
NCKAP5L	0.0782608695652174	0.0
BCDIN3D	0.1875	0.0
FAIM2	0.15384615384615385	0.0
AQP2	0.5737051792828686	0.21912350597609562
AQP5	0.37209302325581395	0.11627906976744186
AQP6	0.19230769230769232	0.0
RACGAP1	0.06666666666666667	0.1
ASIC1	0.15384615384615385	0.0
SMARCD1	0.09433962264150944	0.1320754716981132
GPD1	0.34065934065934067	0.12087912087912088
GPD1;GPD1	0.0	0.0
COX14	0.21739130434782608	0.08695652173913043
CERS5	0.03225806451612903	0.0
LIMA1	0.10869565217391304	0.0
FAM186A	0.21965317919075145	0.0
LARP4	0.027777777777777776	0.0
DIP2B	0.23076923076923078	0.0
ATF1	0.05263157894736842	0.0
TMPRSS12	0.1	0.0
METTL7A	0.0	0.0
HIGD1C	0.125	0.0
SLC11A2	0.22058823529411764	0.07352941176470588
LETMD1	0.14285714285714285	0.0
LETMD1;LETMD1	0.0	0.0
CSRNP2	0.02564102564102564	0.0
TFCP2	0.0	0.0
POU6F1	0.07142857142857142	0.0
DAZAP2	0.2	0.0
SMAGP	0.0	0.0
DAZAP2;SMAGP	0.0	0.0
BIN2	0.10714285714285714	0.0
CELA1	0.17391304347826086	0.0
GALNT6	0.09090909090909091	0.0
SLC4A8	0.0	0.0
SCN8A	0.27578215527230593	0.15990730011587487
FIGNL2	0.0	0.0
ANKRD33	0.058823529411764705	0.0
ACVRL1	0.1706700379266751	0.5764854614412137
ACVR1B	0.043478260869565216	0.13043478260869565
TAMALIN	0.08571428571428572	0.0
NR4A1	0.25	0.0
ATG101	0.058823529411764705	0.0
KRT80	0.06382978723404255	0.0
KRT7	0.19607843137254902	0.0
KRT81	0.2413793103448276	0.034482758620689655
KRT86	0.24358974358974358	0.07692307692307693
KRT83	0.4195804195804196	0.02097902097902098
KRT85	0.39759036144578314	0.012048192771084338
KRT84	0.10294117647058823	0.0
KRT82	0.02127659574468085	0.0
KRT75	0.23809523809523808	0.0
KRT6B	0.43609022556390975	0.03759398496240601
KRT6C	0.5221238938053098	0.02654867256637168
KRT6A	0.37267080745341613	0.13043478260869565
KRT5	0.18181818181818182	0.26573426573426573
KRT71	0.3977272727272727	0.011363636363636364
KRT74	0.4198473282442748	0.022900763358778626
KRT72	0.0625	0.0
KRT73	0.0392156862745098	0.0
KRT2	0.4074074074074074	0.07407407407407407
KRT1	0.20812182741116753	0.2182741116751269
KRT77	0.06818181818181818	0.0
KRT76	0.0392156862745098	0.0
KRT3	0.3764705882352941	0.058823529411764705
KRT4	0.40384615384615385	0.028846153846153848
KRT79	0.045454545454545456	0.0
KRT78	0.3018867924528302	0.0
KRT8	0.37037037037037035	0.0
KRT18	0.14634146341463414	0.024390243902439025
EIF4B	0.0	0.0
TNS2	0.33554817275747506	0.0
SPRYD3	0.0	0.0
IGFBP6	0.24	0.0
SOAT2	0.1509433962264151	0.0
CSAD	0.15789473684210525	0.0
ZNF740	0.0	0.0
ITGB7	0.2127659574468085	0.0
RARG	0.25	0.0
MFSD5	0.0	0.0
ESPL1	0.26956521739130435	0.0
PFDN5	0.0	0.0
MYG1	0.0	0.0
AAAS	0.3695652173913043	0.2701863354037267
SP7	0.3779527559055118	0.023622047244094488
SP1	0.13636363636363635	0.0
AMHR2	0.2087912087912088	0.27472527472527475
PRR13	0.0	0.0
MAP3K12	0.03225806451612903	0.0
TARBP2	0.05	0.0
NPFF	0.42857142857142855	0.0
ATF7-NPFF;NPFF	0.2	0.0
ATF7;ATF7-NPFF	1.0	0.0
ATP5MC2	0.0	0.0
CALCOCO1	0.1276595744680851	0.0
HOXC13	0.1568627450980392	0.0784313725490196
HOXC12	0.2	0.0
HOXC11	0.09090909090909091	0.0
HOXC10	0.047619047619047616	0.0
HOXC9	0.0625	0.0
HOXC8	0.0	0.0
HOXC6	0.0	0.0
HOXC5	0.13333333333333333	0.0
HOXC4	0.14285714285714285	0.0
SMUG1	0.10526315789473684	0.0
HNRNPA1	0.2987012987012987	0.2727272727272727
NFE2	0.07142857142857142	0.0
COPZ1	0.2222222222222222	0.0
GPR84	0.0	0.0
ZNF385A	0.15789473684210525	0.0
ITGA5	0.18181818181818182	0.0
GTSF1	0.2	0.4
NCKAP1L	0.5020408163265306	0.036734693877551024
PDE1B	0.043478260869565216	0.0
PPP1R1A	0.08333333333333333	0.0
LACRT	0.0	0.0
DCD	0.375	0.0
MUCL1	0.0	0.0
TESPA1	0.1111111111111111	0.0
NEUROD4	0.125	0.0
OR9K2	0.0	0.0
OR10A7	0.043478260869565216	0.0
OR6C74	0.05555555555555555	0.0
OR6C6	0.13636363636363635	0.0
OR6C1	0.058823529411764705	0.0
OR6C3	0.08333333333333333	0.0
OR6C75	0.1111111111111111	0.0
OR6C65	0.0	0.0
OR6C76	0.038461538461538464	0.0
OR6C2	0.0	0.0
OR6C70	0.0	0.0
OR6C68	0.05555555555555555	0.0
OR6C4	0.0	0.0
OR10P1	0.14285714285714285	0.0
METTL7B	0.20689655172413793	0.0
ITGA7	0.3132867132867133	0.07412587412587412
BLOC1S1	0.0	0.0
RDH5	0.24034334763948498	0.18025751072961374
CD63	0.1111111111111111	0.0
GDF11	0.125	0.041666666666666664
SARNP	0.09090909090909091	0.0
ORMDL2	0.2	0.0
DNAJC14	0.047619047619047616	0.0
MMP19	0.2916666666666667	0.0
PYM1	0.0	0.0
DGKA	0.3111111111111111	0.0
PMEL	0.3611111111111111	0.0
CDK2	0.2	0.0
RAB5B	0.1111111111111111	0.0
SUOX	0.36253041362530414	0.16058394160583941
IKZF4	0.0	0.0
RPS26	0.30864197530864196	0.35802469135802467
ERBB3	0.2543859649122807	0.17543859649122806
PA2G4	0.0	0.0
ZC3H10	0.0	0.0
ESYT1	0.06666666666666667	0.0
MYL6B	0.0	0.0
MYL6	0.0	0.0
SMARCC2	0.19718309859154928	0.14084507042253522
RNF41	0.2727272727272727	0.0
NABP2	0.0	0.0
SLC39A5	0.3076923076923077	0.05128205128205128
ANKRD52	0.02564102564102564	0.0
COQ10A	0.0	0.0
CS	0.15	0.0
CNPY2	0.1111111111111111	0.1111111111111111
PAN2	0.04054054054054054	0.04054054054054054
IL23A	0.125	0.0
STAT2	0.3264705882352941	0.08235294117647059
STAT2;STAT2	0.0	0.0
APOF	0.05	0.0
TIMELESS	0.1896551724137931	0.008620689655172414
MIP	0.1320754716981132	0.37735849056603776
SPRYD4	0.0	0.0
GLS2	0.13043478260869565	0.0
RBMS2	0.0	0.0
BAZ2A	0.07142857142857142	0.0
ATP5F1B	0.047619047619047616	0.047619047619047616
PTGES3	0.3333333333333333	0.0
NACA	0.2222222222222222	0.0
PRIM1	0.16666666666666666	0.125
HSD17B6	0.11538461538461539	0.0
SDR9C7	0.20634920634920634	0.09523809523809523
RDH16	0.14285714285714285	0.0
GPR182	0.15789473684210525	0.0
ZBTB39	0.0425531914893617	0.0
TAC3	0.17647058823529413	0.29411764705882354
MYO1A	0.3310344827586207	0.0
NEMP1	0.10344827586206896	0.0
NAB2	0.08333333333333333	0.0
STAT6	0.18181818181818182	0.10909090909090909
LRP1	0.3877005347593583	0.013368983957219251
NXPH4	0.125	0.0
SHMT2	0.14583333333333334	0.14583333333333334
NDUFA4L2	0.0	0.0
STAC3	0.2774566473988439	0.08092485549132948
R3HDM2	0.027777777777777776	0.0
INHBC	0.1111111111111111	0.0
INHBE	0.038461538461538464	0.0
GLI1	0.2980769230769231	0.07692307692307693
ARHGAP9	0.08571428571428572	0.0
MARS1	0.25760286225402507	0.016100178890876567
DDIT3	0.21428571428571427	0.0
MBD6	0.15789473684210525	0.0
DCTN2	0.23076923076923078	0.0
KIF5A	0.3500583430571762	0.08518086347724621
PIP4K2C	0.0	0.0
DTX3	0.0	0.0
ARHGEF25	0.022727272727272728	0.022727272727272728
B4GALNT1	0.3467741935483871	0.11693548387096774
B4GALNT1;B4GALNT1	0.0	1.0
OS9	0.125	0.0
AGAP2	0.19230769230769232	0.0
TSPAN31	0.0	0.0
CDK4	0.3023255813953488	0.006119951040391677
MARCHF9	0.0	0.0
CYP27B1	0.44776119402985076	0.2417910447761194
METTL1	0.18518518518518517	0.0
EEF1AKMT3	0.058823529411764705	0.0
TSFM	0.4441489361702128	0.17287234042553193
AVIL	0.17894736842105263	0.042105263157894736
CTDSP2	0.4166666666666667	0.0
ATP23	1.0	0.0
LRIG3	0.07575757575757576	0.0
SLC16A7	0.10256410256410256	0.0
TAFA2	0.0	0.0
USP15	0.19444444444444445	0.0
MON2	0.05714285714285714	0.0
PPM1H	0.03225806451612903	0.0
AVPR1A	0.13793103448275862	0.0
DPY19L2	0.09433962264150944	0.11320754716981132
RXYLT1	0.37333333333333335	0.17333333333333334
SRGAP1	0.275	0.025
C12orf66	0.6	0.0
C12orf56	0.14285714285714285	0.0
XPOT	0.0	0.0
TBK1	0.22865853658536586	0.19207317073170732
RASSF3	0.0	0.0
GNS	0.48434237995824636	0.13778705636743216
TBC1D30	0.11904761904761904	0.0
WIF1	0.27586206896551724	0.0
LEMD3	0.28544061302681994	0.09003831417624521
MSRB3	0.373134328358209	0.11940298507462686
HMGA2	0.3333333333333333	0.25
LLPH	0.0	0.0
TMBIM4	0.0625	0.0
IRAK3	0.24615384615384617	0.03076923076923077
HELB	0.10126582278481013	0.0
GRIP1	0.6506024096385542	0.04819277108433735
CAND1	0.0	0.0
DYRK2	0.03333333333333333	0.0
IFNG	0.1111111111111111	0.1111111111111111
IL26	0.0625	0.0
IL22	0.15384615384615385	0.0
MDM1	0.13725490196078433	0.0
RAP1B	0.4	0.3333333333333333
NUP107	0.3170731707317073	0.12804878048780488
SLC35E3	0.0	0.0
MDM2	0.2767857142857143	0.008928571428571428
CPM	0.0	0.0
CPSF6	0.0	0.0
LYZ	0.2962962962962963	0.18518518518518517
FRS2	0.0	0.0
CCT2	0.2903225806451613	0.008064516129032258
LRRC10	0.36075949367088606	0.0
BEST3	0.14634146341463414	0.0
RAB3IP	0.06896551724137931	0.0
MYRFL	0.75	0.0
CNOT2	0.1724137931034483	0.13793103448275862
KCNMB4	0.0	0.0
PTPRB	0.11851851851851852	0.0
PTPRR	0.06818181818181818	0.0
TSPAN8	0.2222222222222222	0.0
LGR5	0.1746031746031746	0.0
ZFC3H1	0.09900990099009901	0.019801980198019802
THAP2	0.0	0.0
TMEM19	0.16666666666666666	0.0
RAB21	0.2857142857142857	0.0
TBC1D15	0.06060606060606061	0.0
TPH2	0.21428571428571427	0.0
TRHDE	0.09090909090909091	0.0
ATXN7L3B	0.0	0.0
KCNC2	0.07936507936507936	0.1746031746031746
CAPS2	0.10204081632653061	0.0
GLIPR1L1	0.0	0.0
GLIPR1L2	0.03225806451612903	0.0
GLIPR1	0.21739130434782608	0.0
KRR1	0.04	0.0
PHLDA1	0.03571428571428571	0.0
NAP1L1	0.058823529411764705	0.0
BBS10	0.33455882352941174	0.27205882352941174
OSBPL8	0.0	0.0
ZDHHC17	0.0	0.0
CSRP2	0.0	0.0
E2F7	0.16666666666666666	0.0
NAV3	0.09558823529411764	0.0
SYT1	0.203125	0.234375
PAWR	0.058823529411764705	0.0
PPP1R12A	0.2556390977443609	0.14285714285714285
OTOGL	0.26570048309178745	0.11916264090177134
OTOGL;OTOGL	0.0	1.0
PTPRQ	0.3682008368200837	0.1087866108786611
MYF6	0.23529411764705882	0.0196078431372549
MYF5	0.16666666666666666	0.08333333333333333
LIN7A	0.1	0.0
ACSS3	0.06666666666666667	0.0
PPFIA2	0.10344827586206896	0.0
CCDC59	0.0	0.0
METTL25	0.08	0.0
TMTC2	0.09090909090909091	0.0
SLC6A15	0.1111111111111111	0.0
TSPAN19	0.15384615384615385	0.0
LRRIQ1	0.07258064516129033	0.0
ALX1	0.42424242424242425	0.09090909090909091
RASSF9	0.030303030303030304	0.0
NTS	0.125	0.0
MGAT4C	0.1	0.0
C12orf50	0.0	0.0
CEP290	0.30730478589420657	0.2810363440086362
CEP290;CEP290	0.0	1.0
TMTC3	0.3223684210526316	0.08552631578947369
KITLG	0.2153846153846154	0.18461538461538463
DUSP6	0.38636363636363635	0.022727272727272728
POC1B	0.27601809954751133	0.14027149321266968
GALNT4;POC1B-GALNT4	0.07894736842105263	0.02631578947368421
GALNT4	0.0	0.0
POC1B;POC1B-GALNT4	0.08695652173913043	0.13043478260869565
ATP2B1	0.07291666666666667	0.22916666666666666
CCER1	0.043478260869565216	0.0
EPYC	0.05263157894736842	0.0
KERA	0.2653061224489796	0.22448979591836735
LUM	0.4117647058823529	0.0
DCN	0.28	0.08
BTG1	0.125	0.0
PLEKHG7	0.16	0.0
EEA1	0.07936507936507936	0.0
NUDT4	0.0	0.0
UBE2N	0.0	0.0
MRPL42	0.0	0.0
SOCS2	0.125	0.0
CRADD	0.48333333333333334	0.15
PLXNC1	0.1958762886597938	0.0
CEP83	0.3398328690807799	0.10306406685236769
TMCC3	0.08571428571428572	0.0
NDUFA12	0.25	0.21666666666666667
NR2C1	0.0625	0.03125
FGD6	0.13157894736842105	0.0
VEZT	0.0	0.0
METAP2	0.0	0.0
USP44	0.25	0.0
NTN4	0.21621621621621623	0.0
CCDC38	0.11764705882352941	0.0
AMDHD1	0.0	0.0
HAL	0.125	0.0
LTA4H	0.23333333333333334	0.0
ELK3	0.14285714285714285	0.0
CDK17	0.0	0.0
CFAP54	1.0	0.0
NEDD1	0.075	0.0
TMPO	0.32792207792207795	0.0
SLC25A3	0.3611111111111111	0.07407407407407407
IKBIP	0.09090909090909091	0.0
APAF1	0.30434782608695654	0.0
ANKS1B	0.2608695652173913	0.014492753623188406
FAM71C	0.21052631578947367	0.0
UHRF1BP1L	0.19318181818181818	0.0
ACTR6	0.0	0.0
DEPDC4	0.05555555555555555	0.0
SCYL2	0.10294117647058823	0.10294117647058823
SLC17A8	0.19631901840490798	0.03680981595092025
NR1H4	0.19767441860465115	0.16279069767441862
NR1H4;NR1H4	0.0	0.0
GAS2L3	0.21951219512195122	0.0
ANO4	0.05	0.175
SLC5A8	0.15	0.0
UTP20	0.14772727272727273	0.0
ARL1	0.0	0.0
SPIC	0.17647058823529413	0.0
MYBPC1	0.2571428571428571	0.06285714285714286
CHPT1	0.1	0.0
SYCP3	0.20833333333333334	0.08333333333333333
GNPTAB	0.39276485788113696	0.31180017226528856
GNPTAB;GNPTAB	0.0	1.0
DRAM1	0.0	0.0
WASHC3	0.0	0.0
NUP37	0.16	0.12
PARPBP	0.05128205128205128	0.0
PMCH	0.16666666666666666	0.0
IGF1	0.2962962962962963	0.1111111111111111
PAH	0.1448220064724919	0.6173139158576052
PAH;PAH	0.0	1.0
ASCL1	0.42424242424242425	0.0
C12orf42	0.3333333333333333	0.0
STAB2	0.20087336244541484	0.0
NT5DC3	0.0	0.0
HSP90B1	0.05714285714285714	0.0
TDG	0.0	0.0
GLT8D2	0.0	0.0
HCFC2	0.08333333333333333	0.0
NFYB	0.3333333333333333	0.0
TXNRD1	0.175	0.0
EID3	0.04	0.0
CHST11	0.21739130434782608	0.0
SLC41A2	0.08823529411764706	0.0
ALDH1L2	0.07142857142857142	0.0
WASHC4	0.2391304347826087	0.057971014492753624
APPL2	0.06976744186046512	0.0
C12orf75	0.0	0.0
NUAK1	0.17391304347826086	0.0
CKAP4	0.16279069767441862	0.0
TCP11L2	0.029411764705882353	0.0
POLR3B	0.19444444444444445	0.15833333333333333
POLR3B;POLR3B	0.0	1.0
RFX4	0.10638297872340426	0.0
RIC8B	0.0625	0.0
TMEM263	0.0	0.0
MTERF2	0.21428571428571427	0.0
CRY1	0.15789473684210525	0.0
BTBD11	0.0625	0.0
PWP1	0.0	0.0
PRDM4	0.043478260869565216	0.0
ASCL4	0.0	0.0
WSCD2	0.07317073170731707	0.0
CMKLR1	0.06451612903225806	0.0
FICD	0.08108108108108109	0.0
